id,geo_score
1587,-10.0
199104,
205247,8.62
275488,2.9499999999999997
144518,-1.3600000000000003
133844,-6.55
145770,7.19
70688,9.31
195871,-4.48
279207,-6.55
229482,-0.34
59568,6.55
113567,-6.55
256974,-10.0
107576,6.55
95965,-10.0
151951,7.93
252536,5.86
46024,-0.34
236371,8.62
213132,1.03
27907,-4.48
28682,3.1
51985,4.48
11020,-7.710000000000001
123076,-7.24
187055,9.31
77167,0.8199999999999985
33439,-9.31
64415,9.31
243944,0.34
149765,-10.0
200054,-2.41
36449,-5.86
20470,12.79
61783,1.72
51362,-4.6
240878,5.17
267938,
26528,1.03
196936,
124594,-6.55
218898,3.1
5765,-34.17
179977,-11.59
22971,5.17
218524,4.48
79724,-22.730000000000004
100919,-5.86
236597,-5.17
145519,5.86
39545,-5.17
221005,4.7700000000000005
15581,4.76
74557,-7.93
77544,-0.34
146617,8.62
101247,-5.17
7067,-2.700000000000001
234616,-9.31
112522,-1.72
127076,-5.86
192982,7.24
64487,-20.38
155552,
265946,2.41
160818,4.48
79863,8.62
248474,-24.009999999999998
214272,1.03
262380,-7.24
180182,-9.440000000000001
272126,5.86
155891,-0.34
256152,-5.489999999999999
35021,5.86
222863,6.55
273760,-7.93
259428,
18047,-2.41
274126,7.93
241180,9.31
141979,-0.34
217768,-3.1
159707,-7.93
263000,9.31
102450,5.86
202152,-5.86
135489,14.600000000000001
186240,-3.1
92403,2.6899999999999986
95577,7.24
273363,-1.03
120958,5.86
129521,-8.62
95007,1.03
81299,3.1
258775,7.24
278235,-2.41
136071,1.03
255401,7.93
98085,3.1
199705,9.479999999999999
41280,7.24
2690,4.050000000000001
87964,8.62
244986,7.319999999999999
171204,8.62
15854,-6.55
222124,0.34
272316,9.31
278104,
99514,7.48
90057,7.24
86808,11.540000000000003
265561,5.17
132463,10.0
51888,3.1
262976,-12.36
16962,2.41
244391,-9.31
228391,3.9200000000000017
196362,-6.55
66805,2.41
29985,-7.24
13996,-2.4000000000000004
196412,5.86
87500,10.0
75251,5.699999999999999
26798,-1.72
239644,-1.72
117066,1.2700000000000005
93976,-10.0
151087,3.79
11429,6.55
8034,0.34
89239,-8.62
11986,
260531,7.93
224422,-4.48
174366,-4.55
200867,-9.31
137927,1.3800000000000008
246374,-1.4299999999999988
6286,5.17
128675,5.17
77073,
176317,19.069999999999997
104080,1.03
231599,-5.17
195623,2.41
82860,3.1
61874,0.34
219671,3.1
278430,5.86
172851,6.55
163344,
119895,-18.340000000000003
35742,2.41
86808,-9.31
261037,8.62
270950,-5.86
260152,3.630000000000001
21994,-3.79
119715,-10.0
248369,8.62
100309,-7.93
251592,-3.79
79734,7.93
158308,-22.509999999999998
222187,-1.03
163851,-8.62
281696,7.24
284322,7.93
179154,4.91
15757,-14.719999999999999
189656,4.99
244262,-7.24
255517,2.41
107631,
134789,-3.79
281599,-1.03
254727,8.62
272168,-0.34
130400,-3.1
184118,7.93
70293,-2.67
170307,3.1
156531,10.0
113758,6.8100000000000005
236296,3.1
270407,-1.72
14825,5.86
42472,-1.72
177288,-9.31
236692,-0.34
265320,-9.31
30727,-8.62
12910,3.79
183068,6.55
152692,-8.62
32273,18.970000000000002
239905,-23.230000000000004
56040,-7.93
16814,-0.34
228954,-4.48
23281,-2.41
230740,-9.31
266169,4.360000000000001
159622,7.24
42444,
161503,-8.62
6133,-29.919999999999998
27633,-5.17
139549,-8.62
73647,
247052,7.93
65905,7.24
66672,4.140000000000001
40963,2.41
54220,2.41
195906,-5.86
151495,-10.0
222911,9.31
2513,3.79
39707,3.79
269112,-0.34
229510,7.279999999999999
12164,-7.24
72140,9.31
84859,-3.79
236186,-3.79
16720,5.17
20909,0.34
241445,-4.48
33082,2.200000000000001
271611,-9.31
14301,-5.86
138911,-3.1
276410,-2.41
171770,-4.48
220307,4.48
218287,-10.0
275216,17.810000000000002
206579,-10.370000000000001
121655,-1.72
129697,2.41
82434,-4.48
248354,-13.5
80134,-0.18999999999999972
72889,5.86
104518,-2.41
103951,-9.31
124989,-18.43
236546,-9.31
39671,0.34
35215,-0.34
57020,-5.86
146281,
142370,-1.03
240333,-9.490000000000002
121907,3.79
127205,1.03
97652,
17614,-9.32
98459,8.62
209013,5.17
280870,-0.34
169675,-1.72
172441,5.86
258357,-7.93
144997,3.79
206643,-8.62
191656,-1.72
103869,3.1
98848,15.209999999999999
143673,5.86
65044,
20163,
18146,-2.41
42123,
187177,-1.03
113371,-2.41
252736,-3.79
263892,0.34
118697,1.3400000000000003
183264,-7.93
192189,2.41
265207,7.24
77576,9.31
188376,-1.72
190748,6.55
139513,3.79
228515,-1.72
283441,8.95
158109,4.48
190758,1.03
125947,7.24
187038,8.62
169824,-8.62
160146,-7.24
10397,-14.05
217081,-9.4
227946,-0.34
26591,7.93
204501,5.17
96735,3.1
111070,5.17
10974,9.31
38659,5.17
263979,-6.55
134785,-5.49
146940,17.439999999999998
33514,-25.96
197589,12.950000000000001
128772,1.72
25763,-3.1
21954,-5.86
34772,1.03
47120,-7.93
205078,-1.03
34485,5.86
66339,7.24
239771,1.72
253223,-5.17
260877,-5.86
58659,10.0
26105,0.34
39008,-2.23
58776,6.55
164310,-13.839999999999998
217863,2.41
247668,-1.03
9466,7.93
76625,-10.0
42945,2.41
18519,6.950000000000001
276279,-2.41
58364,
253499,-9.31
6064,-7.24
108607,-6.55
224018,-5.86
68258,-7.93
280973,-5.86
138710,4.48
169041,3.1
171232,-10.0
106841,5.17
218277,-7.93
205575,-6.55
94264,1.03
10818,-22.68
203326,-6.55
9135,6.55
170936,-1.72
149175,-1.03
107143,
93369,6.55
150623,-10.270000000000001
107831,-5.17
179539,-1.700000000000002
188009,2.41
280413,-1.03
163215,-4.48
108798,6.55
106401,0.34
2507,22.02
11143,0.34
180230,
237290,-3.79
252490,7.76
131670,6.55
122643,-11.04
277757,-6.55
253120,7.24
169960,1.72
176947,-3.1799999999999997
170848,2.110000000000001
79054,0.34
19615,3.79
144338,0.34
275510,3.1
153380,-7.93
213124,9.31
186314,3.1
257596,-6.55
176747,5.17
242487,-3.79
196262,-2.41
72778,-4.48
137907,-6.55
60743,3.79
58446,-13.62
260094,5.17
66729,7.24
236980,-5.86
226669,-10.0
275435,7.93
198935,-9.31
217052,-3.1
250842,8.62
112944,-5.86
65929,1.419999999999999
187666,-6.55
56235,-7.93
85158,14.5
100655,4.48
92439,-0.34
212902,-3.79
118051,3.5
106634,-9.830000000000002
183994,-0.34
14052,1.72
39639,
62360,5.17
280367,-8.62
211420,-7.93
232888,5.449999999999999
117928,-5.54
46479,-3.79
114363,5.440000000000001
177344,-0.3600000000000003
25232,
16380,-6.55
101600,0.5000000000000009
3434,
113158,-11.71
135351,-1.03
61742,-3.1
169586,8.54
235655,-19.56
18149,-0.14999999999999947
215406,-5.1899999999999995
143557,1.72
115491,9.31
33048,5.17
108826,-5.86
138394,5.86
176826,4.48
38962,10.0
87360,
117622,-1.72
247122,4.48
189343,7.93
177491,-3.79
167169,7.93
191824,1.96
76258,8.62
18590,-9.31
99616,-1.03
270521,
38,1.03
91809,-5.86
235423,-10.0
268964,
137043,
266609,-8.62
118184,4.48
187642,-9.350000000000001
215639,-3.1
6486,-22.369999999999997
281854,6.55
189400,1.03
24635,-4.48
11875,-18.94
173612,-1.72
19300,3.79
33459,
63328,1.72
92610,-2.41
10199,6.55
70601,-7.93
213979,
11466,-19.099999999999998
269847,5.17
276200,4.48
130826,-7.93
116707,-0.34
219859,-9.29
49144,-3.1
54190,5.039999999999999
261865,-1.03
22269,10.649999999999999
32810,2.41
120965,-16.919999999999998
18919,2.41
52570,7.24
113473,-30.35
248798,-16.689999999999998
199022,21.67
13516,-1.62
93495,-1.72
260648,5.86
24496,5.86
76418,7.24
182066,3.1
109441,2.289999999999999
63258,7.489999999999999
159719,1.72
158499,-1.72
182617,-19.54
80986,-10.0
149261,4.48
145462,-1.72
283638,5.17
131217,-3.79
38936,-3.79
211259,-9.31
247996,-1.03
126750,-4.23
151862,-0.34
217577,-8.62
160592,1.72
198416,-8.62
65685,1.72
38906,1.72
76038,3.79
247576,4.48
279704,-4.680000000000001
54128,-2.41
147511,-6.55
116045,
159237,-7.93
7303,1.03
124639,
209860,-1.72
264897,-27.140000000000004
110358,
135804,4.48
182613,-6.56
256441,-8.62
245686,-3.79
248093,4.48
69605,0.34
80757,10.0
267761,-3.1
176178,1.72
115596,3.1
201572,1.03
42494,3.1
280389,-7.24
210291,0.34
171075,-3.79
96341,-2.41
202732,-7.93
231727,1.72
128004,2.41
20538,
259225,-0.34
202178,-2.41
119840,
233320,-2.41
135052,-5.17
200055,8.62
160926,-3.26
150258,4.48
117840,1.03
283335,-1.03
78289,1.03
141408,-10.75
159130,-14.11
269989,-9.31
136574,16.119999999999997
25326,3.1
70061,
10861,-9.31
93947,-3.79
200911,-5.86
270608,-15.58
78972,6.55
256307,-0.25999999999999934
18227,-4.48
79317,-5.86
227981,-0.34
191081,-6.55
127216,-1.72
113605,-5.17
282207,-7.93
92058,1.72
63499,-3.1
61797,0.8899999999999992
88645,9.31
203454,7.24
34384,-4.48
80349,1.03
186176,3.1
122245,-7.93
84873,-8.62
152564,8.62
77980,2.41
198998,19.160000000000004
201315,5.17
104115,-7.58
20754,-2.42
104108,-0.34
88551,-3.79
266690,6.55
58920,-1.03
46051,0.34
60137,17.34
9088,-30.160000000000004
11971,5.86
86509,
178587,6.579999999999999
237577,-4.48
77429,-4.48
200402,-11.63
104714,1.72
31277,-3.79
244777,-9.31
242125,10.0
110894,-8.020000000000001
238873,-5.17
210690,-7.1499999999999995
17232,
260103,10.0
119717,9.31
18674,-8.62
7184,-5.17
15101,4.48
249777,-5.359999999999999
81103,-2.41
56552,6.55
45760,-14.03
182909,-7.24
225877,-5.11
232491,-6.55
219532,-0.34
231130,-9.31
82483,-6.55
210329,3.55
219089,15.86
283850,-3.79
221170,-0.34
225835,7.93
222111,9.31
99942,-1.72
17370,8.62
170922,1.72
230282,-11.83
225183,-3.79
255094,10.0
53496,-1.72
107738,-3.1
49230,-2.41
101828,-5.17
132028,5.17
168283,1.03
277060,-4.48
64467,-9.31
221578,0.34
12324,-18.490000000000002
284201,5.86
168321,5.17
185666,-1.72
198408,-5.86
166932,
179540,-9.31
243882,3.79
66747,4.48
192109,-4.48
202692,8.62
17883,-1.72
270236,9.31
139444,-5.86
237121,20.18
51116,-5.86
125412,-8.82
203172,-9.260000000000002
156684,-6.55
16290,-5.86
124146,-6.009999999999999
282183,-4.48
12229,-85.82
25600,-9.31
133368,
227329,3.1
1461,6.55
31400,-1.72
108020,-7.24
3383,-4.48
118206,
40998,12.16
45260,7.93
275813,8.62
271672,-7.93
35212,1.03
56496,-4.48
247444,-4.48
236279,
240203,-1.6200000000000006
101364,10.0
269311,7.24
99282,1.72
5047,-5.17
49481,-8.62
58753,-5.17
7139,
139542,21.91
220603,-7.93
112284,-5.17
219706,3.1
8591,-4.48
125249,-1.72
27971,5.86
238011,5.17
221771,-1.72
43926,3.79
212657,
204027,-7.93
7722,-7.24
142304,8.62
107431,-3.1
183534,7.24
20586,
95191,5.17
78526,-5.09
145810,5.86
99972,4.48
57946,0.34
217164,10.0
183936,3.79
179970,-6.520000000000001
184851,7.24
165261,0.34
57960,2.07
244647,-5.86
19062,2.6
21702,10.0
232624,7.93
145077,-2.6000000000000023
268709,7.24
283727,-5.86
273133,6.55
143564,-15.020000000000001
156338,5.86
29201,-1.03
114979,-0.44999999999999996
98978,1.03
114438,4.48
163611,
210593,5.609999999999999
18731,-10.0
5430,
203815,5.17
183366,6.55
270014,1.049999999999999
255236,-5.17
110966,-4.48
102330,-3.1
208617,9.31
85724,-5.86
30169,5.17
198540,-7.93
5146,-7.24
9342,10.0
143479,-5.7
75322,7.720000000000001
213626,-3.79
159483,7.93
20465,-4.48
248905,6.55
59344,6.55
121364,4.48
267242,1.8699999999999997
113478,1.72
4352,-25.759999999999998
163412,5.86
68128,-2.41
14055,1.72
33428,9.31
121957,-5.86
135999,-9.31
200027,-12.18
220140,2.41
163089,-8.62
202848,-5.86
48876,10.88
39436,25.42
83730,-7.24
103458,-10.729999999999999
110217,-10.600000000000001
237940,-9.31
194299,8.62
158943,-7.93
147039,6.55
109817,-10.0
124195,-5.17
263102,2.41
131523,-6.55
81774,-5.86
247471,1.72
36844,14.260000000000002
189057,-8.28
202255,-5.17
82994,-10.0
131958,
18004,-5.86
80559,-8.62
82509,-4.48
172640,-5.709999999999999
229916,-8.96
39694,-6.55
21937,14.15
221518,-8.62
175435,6.55
46437,5.89
186010,-8.62
209975,-8.62
93676,-4.48
95266,-6.55
170309,-7.64
69882,
146195,-4.48
56692,8.62
112151,
271346,-22.18
105944,1.4699999999999995
39314,3.79
178411,1.72
94703,-1.03
911,-1.72
197102,-6.55
73100,5.17
16511,6.55
215790,-5.86
216292,5.86
32124,7.93
15504,-0.9799999999999999
127514,1.72
56870,9.31
235933,-5.17
85080,-1.03
154529,-1.0100000000000007
121177,3.1
75295,-1.03
220990,5.86
202222,5.410000000000001
197096,-1.03
281167,1.0199999999999996
70609,-7.93
97637,
79753,3.1
159562,5.17
257154,-6.55
78774,1.03
148559,-1.03
103749,13.91
100249,2.41
22489,-7.24
235099,
132310,
282972,-1.72
195844,-3.79
257415,-9.31
262758,3.79
236423,1.7999999999999998
277037,-3.1
2609,3.79
176554,-1.03
276543,4.48
129922,-8.62
189773,7.16
124530,
164166,23.72
248049,5.7
50745,1.03
199201,-5.17
72621,-14.649999999999999
207969,-22.37
202054,-2.41
255802,4.48
125886,7.24
20583,8.62
169546,3.1
1946,-2.41
79259,-5.86
253960,-8.62
267899,13.559999999999999
20663,7.6499999999999995
92894,3.79
210349,-9.780000000000001
194468,
49206,-2.5100000000000007
24990,-6.55
216923,-11.84
73240,3.1
73841,-3.1600000000000006
39867,-7.93
161293,3.5999999999999996
264039,7.24
191793,2.41
131373,-1.1400000000000006
277068,-2.41
170652,-0.34
68908,4.48
253502,9.31
281105,-10.0
113150,7.24
90869,-6.830000000000002
190886,
123602,3.1
259460,7.93
36498,-7.24
69667,-3.1
260752,10.0
198175,9.31
194977,-2.41
145808,-3.79
159373,-11.66
129474,5.17
64802,1.03
249373,0.34
48870,-8.62
103236,-1.03
181352,5.17
129672,0.34
219202,7.93
209076,3.79
1775,-1.03
147844,5.86
138817,7.93
35533,-3.1
84141,-15.899999999999999
64534,-3.79
171854,7.24
54186,7.93
176375,-9.31
120949,-1.03
33370,-4.48
181823,-4.98
73831,1.03
36863,8.62
136899,-0.34
207964,4.48
195731,
228621,0.34
282088,-8.8
265166,10.0
216897,10.0
39575,-4.0600000000000005
172369,-3.79
100063,2.41
13230,-6.55
94996,-1.03
189737,-3.6599999999999997
204635,-7.24
130811,8.62
88279,-3.1
67593,1.03
49614,-1.72
100074,-7.93
114521,3.79
12281,
76592,
26282,-6.55
140764,14.59
25589,3.79
102408,5.18
143169,1.72
141135,-7.93
115824,-10.0
24729,0.34
40433,-1.03
65180,1.72
209964,
132874,-1.03
88791,-10.0
262334,-3.1
168741,1.03
271349,10.18
25071,-7.93
97700,1.03
209271,0.010000000000000675
60000,-8.62
220349,-7.93
210079,-12.89
103932,-2.2
92432,3.889999999999999
47560,16.02
26506,-5.86
83804,7.93
78485,-6.630000000000001
193341,-1.72
49045,-7.93
78384,1.72
98908,4.48
5031,-2.41
112902,-5.86
59785,-9.31
195969,3.1
66519,30.259999999999998
127295,5.86
241162,7.63
259457,3.1
169029,-4.48
148433,2.8400000000000003
7758,-4.48
162349,-1.72
132506,-9.31
184108,-8.62
89363,-8.62
57563,-0.34
58969,1.03
37582,-4.48
198023,-17.290000000000003
164479,13.760000000000002
72945,8.62
36842,-5.17
120231,
138155,0.34
157317,-1.03
269668,-1.72
74696,7.24
187439,-1.72
86868,-2.41
122039,3.79
71625,-3.79
245741,-20.689999999999998
209968,-6.55
128644,-8.89
117880,-9.31
180082,-5.86
140757,-9.31
95766,10.0
152986,-21.25
169546,
86323,6.55
254292,-9.819999999999999
169414,2.41
81501,-0.07000000000000028
261599,2.41
171328,-6.58
268078,-10.719999999999999
239437,2.0599999999999996
228404,-5.17
240630,-7.24
254948,7.93
78682,-18.47
220734,-6.55
31674,9.31
263958,3.79
92439,-4.48
116228,1.72
98257,5.17
56418,-5.86
225286,-10.0
166907,-5.86
72889,7.260000000000001
66787,1.03
254068,1.72
120647,13.239999999999998
155485,-3.79
142033,-3.79
214804,-0.5599999999999998
106466,24.84
150022,5.86
212046,9.31
125779,7.41
243262,-5.86
179237,8.62
139743,
41125,-10.0
185417,7.24
282317,
277100,-1.72
171557,8.01
241062,7.93
49870,
62858,6.55
155416,-20.65
241959,2.41
184275,10.010000000000002
163299,10.0
267897,0.34
89689,1.03
72798,-10.0
192406,-3.1
33286,-9.31
230109,-1.72
24484,0.34
282218,-19.849999999999998
55382,-5.86
1259,-3.1
219730,-9.31
157419,7.24
106697,-4.48
104618,-5.17
222335,9.31
176868,1.03
223564,5.17
82522,-8.62
124106,-3.1
105722,-10.0
135645,13.329999999999998
180267,-3.79
46413,
14738,0.25
34708,-9.610000000000001
96403,6.55
145002,-5.17
5257,-10.0
176761,10.740000000000002
13799,5.17
227617,-7.93
207096,0.34
34300,3.79
56910,-10.169999999999998
128748,-5.86
273636,2.41
142268,-7.93
255388,
8257,2.41
48529,7.34
3976,-8.62
120912,10.0
209118,-7.93
151284,4.48
118442,-8.62
41032,1.03
270647,2.41
50856,-4.77
74446,13.830000000000002
2958,-3.79
99817,-2.4400000000000004
49426,
133963,-13.63
128170,9.31
21995,3.79
254766,-6.55
121994,-0.34
181058,-3.79
57252,4.370000000000001
206989,9.31
279606,
268449,3.79
104579,6.55
231170,
246854,-7.24
186616,5.510000000000002
150861,-6.739999999999999
195013,-3.1
217223,8.62
102192,1.72
25331,-5.17
139762,8.62
282088,7.24
23288,-1.72
189138,-4.48
267673,5.17
86825,3.1
84262,-0.8300000000000005
166048,-6.55
92716,-7.93
250923,3.79
221878,-2.41
82140,-7.24
66968,-8.62
46438,
46810,-4.48
69130,3.79
68953,-4.48
16134,1.03
279168,4.48
189587,-4.119999999999999
7378,-4.75
79574,
272422,7.93
109128,7.93
86480,-7.24
96655,-9.31
128228,-7.24
66592,-7.93
229216,7.24
219356,1.72
70660,-4.09
142352,3.79
164461,-4.48
36365,
259016,3.79
170768,8.62
17410,5.17
16591,7.24
88639,-8.62
94610,-6.55
82858,-3.700000000000001
133871,-13.129999999999999
244264,3.1
186182,-4.48
25342,-3.1
9252,-1.72
251518,-5.86
217703,-10.0
58262,-3.79
71366,-9.31
206536,2.41
277043,18.129999999999995
24585,-6.55
113577,-0.34
223018,-9.63
205870,8.62
249070,
122302,3.79
219080,8.62
68415,6.55
167334,-5.17
56082,8.62
249800,5.86
278339,8.62
107147,8.62
129056,7.93
13840,-1.72
5863,5.86
211475,24.8
55609,-10.0
83250,6.55
177296,4.48
247108,-1.72
33616,3.79
127080,11.899999999999999
258853,-1.72
40457,5.86
224950,7.93
233385,-2.41
55827,-8.62
131001,13.05
152210,-17.09
38951,10.0
39390,3.1
123777,-5.17
47932,
133480,7.24
134384,11.24
22270,-4.48
214046,3.1
170798,-1.03
10271,-1.72
210529,-7.24
172724,
72279,5.86
188480,-5.86
156848,-3.79
148713,0.34
99311,-10.0
260486,6.55
131725,7.24
200222,-3.1
206293,6.55
182344,5.17
35571,-5.17
165796,5.86
190031,6.55
255511,5.17
14020,0.34
54981,-7.24
181947,-13.88
214887,-0.34
190396,10.57
253621,-1.72
204650,7.759999999999999
273476,8.62
94521,2.41
273846,18.16
18898,1.72
232690,-2.41
215932,7.93
58130,-2.41
174547,-6.55
262886,2.41
138932,-3.1
41740,-1.03
55757,2.41
183410,8.62
28335,5.86
42229,-10.0
138484,-7.93
20984,-10.0
258067,-1.03
43530,
59614,14.16
190863,-1.03
218902,-10.0
204826,1.72
229361,
7526,6.55
36663,8.62
60132,-5.42
233021,17.36
13205,-4.48
125184,
120910,-2.41
193206,-3.79
16269,-8.62
153589,-11.370000000000001
208749,6.55
244146,
212251,
134636,-13.83
191252,-2.41
137112,7.24
278349,-9.31
198121,-1.72
51852,-9.31
32593,-3.79
43942,7.93
72439,20.46
236387,0.34
76585,-7.93
137109,-3.79
239033,-1.03
159361,-1.03
133092,-3.1
226470,-9.31
116273,
4324,-1.03
132851,4.48
69169,-10.0
95051,-8.850000000000001
278776,8.62
88753,0.34
63447,
159333,-1.03
221398,-5.86
239213,
145336,7.93
246420,5.17
177590,-19.840000000000003
146335,
63825,-8.62
214061,4.48
3363,-3.79
136583,7.24
2665,-2.41
145384,1.03
243723,10.0
76772,10.0
261326,-1.4899999999999998
206034,2.920000000000001
138584,10.0
204529,-9.31
28125,2.0299999999999994
128509,-8.62
242404,-3.1
121615,3.1
105119,1.72
222895,20.480000000000004
267110,8.62
53274,-9.31
7946,-9.31
217079,-10.0
171238,-2.41
15405,-1.4299999999999997
26409,-4.48
21271,10.0
191990,-1.03
120642,-1.03
2966,-3.1
270638,9.31
279006,0.34
251723,-1.0099999999999993
31699,-3.79
1795,1.479999999999999
200143,-5.86
16937,
85188,2.41
199933,3.79
149847,-3.79
116718,-5.86
60827,10.0
175476,2.41
247732,-4.48
44891,-5.17
88193,10.0
219786,3.1
119693,6.55
250611,-3.79
222292,-3.79
109131,7.24
116866,-10.0
63370,14.529999999999998
172491,-9.919999999999998
229342,9.31
173413,-2.41
99772,3.79
136237,6.55
173814,2.41
275337,-9.26
198153,-2.41
208582,5.86
241149,-8.62
253213,7.009999999999999
65278,-1.72
62056,-7.24
42016,6.55
130663,5.17
218670,-5.86
264988,3.79
230939,1.03
31892,4.48
190247,-6.6800000000000015
169934,-16.81
269938,-3.79
121023,0.34
74290,-1.03
89342,1.72
242749,-0.7800000000000012
59019,10.0
257476,10.0
275646,-7.93
193277,-6.55
118395,-0.34
77370,-1.03
207634,-10.0
96441,1.72
17362,-4.48
72502,-11.86
226731,3.79
153697,-11.089999999999998
127827,
278365,-11.629999999999999
91166,6.55
272380,-4.48
199896,5.86
205372,3.1
103196,7.24
41073,-2.41
97057,3.1
130248,1.03
39129,6.55
196774,7.93
205385,-9.31
218536,-4.48
156614,
204650,-6.55
64122,-1.03
68160,-9.31
242192,-1.03
224748,3.1
70963,
232381,4.48
229894,9.31
212642,3.1
254713,-4.48
223740,8.62
73226,6.55
200662,18.290000000000003
53195,-4.48
83097,5.86
91891,4.6899999999999995
181680,-11.149999999999999
239561,8.62
224459,4.090000000000001
218137,5.509999999999999
212813,-1.72
168325,
251969,4.48
183502,-6.4
178929,1.03
26182,5.17
272194,-0.34
22548,-5.17
236454,-0.34
235175,-3.1
260013,-6.55
260852,2.41
78189,
96587,-9.31
38078,7.49
14156,5.17
96085,-10.0
124317,
206250,-1.03
175374,-5.17
22970,1.03
100347,7.93
112863,-17.56
70559,-3.1
120290,6.55
129051,9.31
98487,-3.1
211378,-3.79
192325,-7.5600000000000005
263919,-3.4399999999999995
155843,4.48
71366,17.409999999999997
64526,1.03
87357,-8.62
252754,-8.62
252916,10.0
19576,-12.360000000000001
171652,0.34
9049,-0.6699999999999999
100875,7.93
201609,2.41
212712,-5.86
83899,2.41
148161,2.41
79283,-3.05
219996,7.24
269666,3.79
35010,-5.86
239567,7.24
14579,3.1
112504,-10.0
263833,
64293,-8.62
171974,3.79
266783,-1.03
22497,-3.79
65335,-5.86
53975,8.62
1854,-10.0
2094,8.62
106239,9.31
141227,3.79
238409,-0.8199999999999998
128852,-6.55
219884,-8.62
210508,-5.86
261665,10.0
93252,7.24
123234,6.55
57761,1.03
41670,3.1
179991,5.17
230926,5.17
272783,5.86
33353,-5.86
4544,3.0700000000000003
75943,7.24
205572,20.479999999999997
236696,5.86
224552,7.93
136257,16.89
28831,-9.31
25976,-1.72
236820,-7.15
60386,-3.79
192522,-3.79
90368,-6.55
124692,
163224,7.93
158599,2.41
155932,8.62
111360,-0.34
178986,
225122,-8.62
263097,-0.34
154114,5.86
233495,4.48
194075,-3.79
100241,5.86
278083,5.17
55268,-3.1
176987,-7.93
142359,-4.48
258763,
78949,-2.41
185697,6.55
90183,-5.86
16176,5.86
247147,8.62
178060,4.48
182274,-7.93
127141,-19.27
169136,1.72
187864,-6.55
139380,-3.79
32412,-1.03
84648,3.79
251476,0.34
50500,10.0
111035,-0.34
184500,8.62
230844,-1.03
122141,-9.31
18341,3.1
255198,-2.41
208316,7.24
80568,1.03
177397,7.670000000000002
63355,-9.31
22032,-3.79
250180,5.17
131189,1.03
26676,-7.24
136580,-4.48
165642,3.1
157486,-6.55
153084,7.029999999999999
181259,10.0
282754,-5.17
112423,-6.55
105745,3.8600000000000003
113563,
18208,-7.24
174606,-7.93
98045,4.48
181973,9.31
139202,9.31
231864,3.1
94620,-8.62
141641,-7.93
261418,-3.79
234660,-1.72
226657,-5.86
195658,9.31
191042,-3.79
194399,7.319999999999999
151280,-23.65
158852,
12401,5.17
4517,3.1
69304,-5.17
214882,6.55
22345,7.93
6693,2.879999999999999
11234,0.34
70875,10.0
113258,3.860000000000001
257855,-7.24
278832,-2.41
170827,-3.79
105763,5.17
110336,6.55
270960,-11.240000000000002
221510,9.31
202501,4.48
279806,7.93
163782,7.24
181254,-9.31
273146,4.48
212028,-5.17
87236,-3.1
231744,2.41
26798,-1.72
187236,-1.72
256306,-4.48
180050,0.34
14191,-7.93
129915,9.31
193336,-1.03
274136,3.79
266011,-1.72
65213,1.72
1646,
46640,7.24
34051,
180293,-1.72
180671,-1.72
32730,5.86
158834,-3.79
277627,-1.11
66838,-7.93
209289,4.48
278168,-5.17
7212,5.17
197450,5.86
190468,-10.0
158012,1.72
38505,7.93
115321,0.34
101980,-8.62
19088,5.909999999999999
42663,-8.62
155608,-3.79
29668,-8.62
180774,
21554,1.03
112078,9.31
128595,7.67
82315,-5.17
26773,-8.62
84820,-3.1
4914,1.03
67945,-2.41
140042,5.17
236292,6.55
77280,3.1
4143,-8.62
94593,-1.1900000000000004
175598,-7.24
255411,0.34
164919,21.51
200514,-1.03
277303,-6.459999999999999
21041,3.1
48424,-8.62
84963,-2.41
158376,-5.17
46264,5.86
151743,-16.71
252873,-10.560000000000002
68217,-4.48
185230,4.48
162544,10.0
172879,4.48
251911,-4.48
71390,9.31
163611,3.79
264877,-20.02
131546,4.81
187774,-1.72
54980,2.41
84948,-8.62
81877,-7.93
102615,4.48
80086,
259195,1.1399999999999995
221825,-7.93
96994,-5.17
193992,-5.17
89048,-1.5299999999999994
195357,1.03
93427,4.48
26833,-9.31
251439,-0.3899999999999988
95554,8.62
277434,8.62
187833,-9.31
92984,-5.86
179165,3.79
221765,-9.31
181893,12.530000000000001
11194,2.41
269670,9.31
161920,2.41
232070,-10.0
90271,10.0
278889,5.17
88981,3.1
181634,7.93
53522,-13.79
93152,5.17
144753,0.34
47713,9.31
192923,-0.34
100665,-3.1
187865,
80986,6.55
30599,2.41
188548,-1.03
96672,-8.62
279077,-6.55
26514,-7.93
114582,5.86
21579,
51429,7.93
5305,10.0
29319,-4.48
42424,3.1
237974,1.03
7974,7.93
27347,8.62
64523,8.62
56728,-8.62
188648,8.62
176487,16.94
282107,-9.31
58551,-8.62
261071,-0.34
280213,3.79
7411,-3.4099999999999975
118948,-1.72
82331,-10.849999999999998
251335,7.93
218377,-3.1
178512,-1.03
267076,-7.93
264544,9.31
188972,-3.1
249128,
110989,5.17
181238,0.34
20963,7.93
22421,-6.55
198174,18.890000000000004
257520,-9.42
68036,-3.79
67984,7.24
256510,-9.31
61948,0.6900000000000003
275517,-7.24
233110,-3.1
61250,-3.1
1449,-2.41
109930,11.459999999999999
181587,-4.48
48979,-5.86
265251,1.72
215033,-5.86
139790,-5.17
53552,8.62
137476,-5.74
226258,-1.03
7569,3.1
185622,2.41
